timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,gps_lat,gps_lon,gps_speed,gps_heading,gt_lat,gt_lon,gt_speed,gt_heading_rad,gt_pos_x,gt_pos_y,driver_id
0.0,-0.28746260734956586,0.4832030394169494,9.668539212608009,-0.0001659757746841515,0.000150159697133281,0.0024806260129761615,28.613897714648036,77.20900677860692,0.03526512198166496,359.7911898799138,28.6139,77.209,0.0,0.0,0.0,0.0,A
0.09686439625171084,0.1480380965871216,0.2420906512846454,9.76151661005097,0.0008245491467512048,0.0026172021389528105,0.003710147321609643,28.61389333145511,77.20898769112924,0.0,2.11557858284465,28.613900002439145,77.209,0.005424406190095803,0.0,0.0,0.0002712203095047902,A
0.1919115105757983,0.21860299394081226,0.2805307147409079,9.734111378681124,0.0013637347554822027,0.0005700883603636312,0.00047734969527265343,28.613904318444543,77.20900765119116,0.15968252395064422,358.26003534110885,28.613900011954822,77.209,0.01573749828713284,0.0,0.0,0.0013293155333662225,A
0.3024882257423877,-0.11542759289346316,0.31013949695031207,9.744214011282072,0.005335903743847825,-0.004379809915698136,-0.0005874013077194298,28.613903625163946,77.20901884393759,0.17073429929841205,1.5590461505086797,28.61390003315873,77.209,0.03141783906573591,0.0,0.0,0.0036870824010096603,A
0.4030772031257712,0.09146794024115813,0.3767194704603959,9.641784526860134,0.00640586876882283,0.004863995469281826,0.0007455048941485297,28.613907279260218,77.20903243477007,0.06530479574657845,0.3936220063298551,28.61390007043317,77.209,0.05147673531552022,0.0,0.0,0.007831811120072467,A
0.4988862840583494,0.07035734094987203,0.23213466642119868,9.775973821716853,0.006787785168624012,0.00010884935717964586,0.0029372732241162536,28.61388986497492,77.20898714565134,0.02173154340376262,2.162774014002194,28.613900127438004,77.209,0.07529622839754616,0.0,0.0,0.014170459305725785,A
0.6016193230011595,0.075633729251093,0.24537757810120642,9.674893811568241,0.005524624394735622,-0.00247847398935318,0.0019162452655146042,28.613901706298247,77.20899290396765,0.2666522873285675,359.36991753336264,28.613900207594288,77.209,0.10296321221380739,0.0,0.0,0.02308343133629346,A
0.7070166209268509,0.05288064631418128,0.46807730662396074,9.627262768887213,0.0020236841544533464,0.0018831774905258942,0.0032399058786240836,28.61390501145663,77.20899527416456,0.22952962000249288,359.6011226522287,28.613900314290834,77.209,0.13431908600860643,0.0,0.0,0.034947546247414155,A
0.8044432413727665,-0.014096646467254073,0.09565217016970484,9.668505556194157,0.007845736802977746,-0.0016097171387329467,0.0011184462728477168,28.61389996373594,77.20900384976844,0.026074652268375936,1.4221351306982868,28.61390045051174,77.209,0.16862238064479282,0.0,0.0,0.05009461958008412,A
0.9030556123472904,-0.04485964536198627,0.5643755645044353,9.577784095386408,-0.0038086824041715867,0.0034408578367956934,0.0019257825128089323,28.613890155834337,77.20901938540514,0.303410552401821,0.7515363359327494,28.613900618831508,77.209,0.20570370448465763,0.0,0.0,0.06881092383655664,A
1.0030010600696508,-0.08255682573452433,0.5294283961665874,9.743164580201793,-0.0020166544759607392,-0.0035856998673725747,-0.00035476826761370343,28.61391766246186,77.20901915230634,0.30942035797458367,1.897835434184452,28.613900821682115,77.209,0.24541546748978546,0.0,0.0,0.0913668824352788,A
1.0968207989521823,-0.2556050903710989,0.37137392679813724,9.876042696050158,0.004618126627733374,-0.004978319549914171,0.0008386551748645005,28.613901720830672,77.2089739463854,0.057706395322138726,0.39199327833936815,28.6139010611803,77.209,0.28720419483192483,0.0,0.0,0.11799786555136431,A
1.204156141945449,-0.30722548589806054,0.5601263500515581,9.758126467774193,-0.006766233320955578,0.0018904572399057991,0.003447886705246652,28.61390071977402,77.20900655270385,0.3081773881935482,1.3625526066578335,28.61390133945954,77.209,0.33166060319431595,0.0,0.0,0.14894110545267636,A
1.293731230007618,0.1321973713658631,0.408242332633898,9.800943537030403,0.0032324116602387826,-0.00027404555753365157,-0.006272083537826174,28.613900364449574,77.208981417538,0.4959899272356692,359.26209697304756,28.61390165837576,77.209,0.3775767038191973,0.0,0.0,0.18440297080335202,A
1.399021720270806,0.14130588632570643,0.38915890942427445,9.70031916110546,0.0013745649292490004,0.0005173506093305744,0.001197755380880159,28.613907071480867,77.2090128370382,0.18275816449421248,0.4210456988293515,28.613902019584906,77.209,0.42571578384882663,0.0,0.0,0.22456759518675323,A
1.498625918409707,0.13676575885776748,0.7227695330908754,9.771010164608219,-0.00020821041285483126,-0.0015554397147923107,0.0004182246160943956,28.613895350840657,77.20900828822371,0.5359941652201322,0.10522977939779772,28.613902424862996,77.209,0.47558157257186406,0.0,0.0,0.26963246300778776,A
1.5934860252016223,-0.15649679459591295,0.5819889985968153,9.80353871142236,-0.0015746090891000707,0.00198939829023746,-0.0008438731684515363,28.613913253822,77.20902554482376,0.5224046716927151,0.753127829844499,28.613902875581328,77.209,0.5267702641774057,0.0,0.0,0.31975005484525126,A
1.6999837507285633,-0.17460332401957013,0.8556332837757932,9.757873113298773,-0.0008970617760804035,-0.006926313809250524,0.008279802915736875,28.6138957050283,77.20900318745682,0.6848922306410278,358.1874708909825,28.613903373175074,77.209,0.5798277330840127,0.0,0.0,0.37507995470832217,A
1.8070239328346696,-0.05585144488001746,0.998064622543321,9.740369373731411,0.0003442551500026694,0.0033380160845206657,0.0018415936728104832,28.613896953302184,77.20898415080525,0.4928517538418963,358.80743856475516,28.613903919271294,77.209,0.6346348546760332,0.0,0.0,0.43580308409632446,A
1.8991146094291946,0.08549773987710652,0.6779654005899478,9.687882776573456,0.005852337997054787,-0.0005526350688267957,0.005619596141054936,28.613886272458387,77.20897970842364,0.5557579898409957,0.16308590129345346,28.613904515004112,77.209,0.6902144844299853,0.0,0.0,0.5020455510516254,A
1.9956697116702207,-0.29726146081594396,0.6609974521204954,9.782162341065595,0.0042200147650210745,-0.001724822290682411,0.007674836647752386,28.613909676873913,77.20901878463236,0.904037204108238,359.3007934199397,28.61390516115289,77.209,0.7467548295291189,0.0,0.0,0.5738940167495806,A
2.100160916408795,-0.29910676141367465,0.9011275545068999,9.60040100596293,-0.0005114621501402307,-1.5127693626782587e-05,0.004059448624934256,28.61391860732688,77.20899962209,0.8566880378468088,1.3241739605548315,28.613905858746893,77.209,0.8046234544856818,0.0,0.0,0.6514629309503207,A
2.2039658348003877,-0.042562070496738214,0.3693532223570851,9.81675071116136,0.0014769193553162182,-0.006920990054544229,0.0031671320723473803,28.613910367225348,77.20898501566674,0.8907952821305065,359.8800753867139,28.613906608915617,77.209,0.863675664875649,0.0,0.0,0.7348778869183873,A
2.3013480162485482,-0.12793347183146475,0.5020149571936694,10.04470856958816,0.0037013935499595127,-1.5959468083061285e-05,0.004391223716844245,28.61391679810111,77.2089848942088,0.9604747420499526,1.960165593232671,28.61390741251917,77.209,0.9234571005955157,0.0,0.0,0.8242345251919455,A
2.400589487171657,0.14442403972638893,0.6607574290192262,9.891344016545746,-0.0017052043163914901,-0.007728467938041144,0.0029304185616239923,28.613895994317236,77.20900048041783,0.9532379252252485,2.183609503409564,28.61390827023395,77.209,0.9840135438294872,0.0,0.0,0.9196080574131956,A
2.494988267255442,-0.231681236633867,0.682276308370975,9.73349988067692,0.001021338895490026,-0.002674108651893555,0.007321592140608299,28.613893660014412,77.2090048345369,0.890296363333383,1.0381505489806329,28.613909182607117,77.209,1.0450118032894329,0.0,0.0,1.0210593247691415,A
