timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,gps_lat,gps_lon,gps_speed,gps_heading,gt_lat,gt_lon,gt_speed,gt_heading_rad,gt_pos_x,gt_pos_y
0.0,0.10865272670753193,13.263612829935266,9.564881620774553,0.0010499426917780566,0.0005025813483899333,-0.00046797571481349814,28.61389583392638,77.20898971621068,1.3241257717485369,359.4833721063255,28.6139,77.209,1.41,0.0,0.0,0.0
0.10002857959416976,-0.11926085748200782,13.061831245584347,10.03800156938399,0.0009078805459644465,0.005570675847183346,0.007924170674317879,28.613905766959867,77.2089948545779,2.7396125172100336,356.7190448670606,28.613901864694963,77.20900000002003,2.736892388087815,1.885444652614765e-05,1.954684019493308e-06,0.20734461939517712
0.20005715918833952,-0.11950107262478826,12.035202564302631,9.867111948381071,0.0010520846880803373,0.0006848703940006815,0.00654315396534179,28.613902882981506,77.20899271123466,3.8957596414490094,358.797073745881,28.613904887550483,77.20900000014987,3.9856315722316413,5.6560360540727116e-05,1.4629130203238153e-05,0.5434708171721898
0.30008573878250927,0.06522095150506863,11.405469399263989,10.04579487367424,0.0057045951141870424,0.003410108209619019,0.008027305953994836,28.61390483748642,77.20896664247385,5.072530478616228,359.04638715182466,28.613909000375802,77.20900000054733,5.160874653400571,0.00011311178443900023,5.342681341603548e-05,1.000796126808079
0.40011431837667905,-0.016893358870730533,10.71199441919721,9.901621823524732,-0.001984637228336495,0.0009938939157186101,0.0030451140243416322,28.613910848329844,77.20900513813896,6.178585871358102,359.3153791364629,28.61391413904271,77.20900000143008,6.266999275355275,0.00018849978299051917,0.0001395962872903937,1.5721898167484438
0.5001428979708488,-0.07165552606332329,10.032973313503868,9.710530448567946,0.0011413894240191033,0.00766740161084387,-0.005023799564221764,28.613917379128846,77.20900045797848,7.431257491352446,2.22443164445458,28.613920243241754,77.20900000306835,7.308120403443495,0.0002827124447509095,0.0002995153454534514,2.2509457818494285
0.6001714775650185,-0.21202641723014334,9.663083057003238,9.868507753260205,0.0017438503639276713,-0.0009053656084375455,0.002061074652182468,28.613935439149603,77.20899695449994,8.364989424037452,0.0712001103147515,28.61392725625308,77.20900000577831,8.288106096656016,0.00039573488394390073,0.0005640457955478726,3.0307570619869093
0.7002000571591883,0.014867091095554723,9.207474235677827,9.858501727438256,0.004361271005213527,0.0016244850684233425,0.007352046315845304,28.6139462701725,77.20899470460984,9.310795397543183,358.6093338257666,28.613935124731032,77.2090000099161,9.210592333343453,0.0005275492428133064,0.0009679525436847935,3.905691890256709
0.8002286367533581,0.001993364398647276,8.41588424659622,9.50342518991101,-0.0003042391689942153,-0.0006812578160844319,0.0021866896762978883,28.613919865031367,77.20900330356532,10.101074994412153,1.9079094603534936,28.61394379850166,77.20900001587248,10.078996947370197,0.0006781346944445835,0.0015493812072692697,4.870171179037586
0.9002572163475279,-0.20480240965499072,7.925383147085025,9.828913158900464,0.0017250057172044425,0.0003911616812289484,0.0014646629794348113,28.613947750321028,77.20900276103184,11.07749300509369,0.8159104504188542,28.61395323037243,77.20900002406808,10.896532728075247,0.0008474674460555228,0.002349388953961027,5.91894735768646
1.0002857959416975,0.02041178803891568,7.464461036033414,9.848633117161405,0.006232717381882277,-0.001975387100957237,0.002750561565609405,28.61398144779416,77.20901018433504,11.692032498176667,358.63112281472655,28.613963375953325,77.209000034949,11.66621973420752,0.001035520742755554,0.0034115237068849955,7.047084480803763
